affectation_id,code_smartex_ens,creneau_id,id_session,jour,seance,date_examen,h_debut,h_fin,cod_salle,position
4844,157,225,1,4,S2,16/05/2025,10:30,12:00,A408,TITULAIRE
4845,216,225,1,4,S2,16/05/2025,10:30,12:00,A408,TITULAIRE
4846,227,225,1,4,S2,16/05/2025,10:30,12:00,A408,TITULAIRE
4847,238,225,1,4,S2,16/05/2025,10:30,12:00,A408,TITULAIRE
4848,240,225,1,4,S2,16/05/2025,10:30,12:00,A408,TITULAIRE
4849,315,225,1,4,S2,16/05/2025,10:30,12:00,A408,TITULAIRE
4850,371,225,1,4,S2,16/05/2025,10:30,12:00,A408,RESERVE
4851,401,225,1,4,S2,16/05/2025,10:30,12:00,A408,RESERVE
4852,451,225,1,4,S2,16/05/2025,10:30,12:00,A408,RESERVE
4853,452,225,1,4,S2,16/05/2025,10:30,12:00,A408,RESERVE
4854,13,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4855,18,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4856,24,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4857,33,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4858,38,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4859,40,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4860,45,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4861,58,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4862,72,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4863,74,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4864,78,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4865,86,253,1,6,S4,19/05/2025,14:30,16:00,B303,TITULAIRE
4866,206,253,1,6,S4,19/05/2025,14:30,16:00,B303,RESERVE
4867,207,253,1,6,S4,19/05/2025,14:30,16:00,B303,RESERVE
4868,401,253,1,6,S4,19/05/2025,14:30,16:00,B303,RESERVE
4869,451,253,1,6,S4,19/05/2025,14:30,16:00,B303,RESERVE
4870,13,263,1,7,S3,20/05/2025,12:30,14:00,A124,TITULAIRE
4871,17,263,1,7,S3,20/05/2025,12:30,14:00,A124,TITULAIRE
4872,18,263,1,7,S3,20/05/2025,12:30,14:00,A124,TITULAIRE
4873,20,263,1,7,S3,20/05/2025,12:30,14:00,A124,TITULAIRE
4874,35,263,1,7,S3,20/05/2025,12:30,14:00,A124,TITULAIRE
4875,38,263,1,7,S3,20/05/2025,12:30,14:00,A124,TITULAIRE
4876,50,263,1,7,S3,20/05/2025,12:30,14:00,A124,TITULAIRE
4877,65,263,1,7,S3,20/05/2025,12:30,14:00,A124,TITULAIRE
4878,67,263,1,7,S3,20/05/2025,12:30,14:00,A124,RESERVE
4879,76,263,1,7,S3,20/05/2025,12:30,14:00,A124,RESERVE
4880,84,263,1,7,S3,20/05/2025,12:30,14:00,A124,RESERVE
4881,89,261,1,7,S3,20/05/2025,12:30,14:00,A102,RESERVE
4882,17,234,1,5,S1,17/05/2025,08:30,10:00,B303,TITULAIRE
4883,20,234,1,5,S1,17/05/2025,08:30,10:00,B303,TITULAIRE
4884,40,234,1,5,S1,17/05/2025,08:30,10:00,B303,TITULAIRE
4885,45,234,1,5,S1,17/05/2025,08:30,10:00,B303,TITULAIRE
4886,56,234,1,5,S1,17/05/2025,08:30,10:00,B303,RESERVE
4887,57,234,1,5,S1,17/05/2025,08:30,10:00,B303,RESERVE
4888,65,234,1,5,S1,17/05/2025,08:30,10:00,B303,RESERVE
4889,452,234,1,5,S1,17/05/2025,08:30,10:00,B303,RESERVE
4890,17,239,1,6,S2,19/05/2025,10:30,12:00,A209,TITULAIRE
4891,23,239,1,6,S2,19/05/2025,10:30,12:00,A209,TITULAIRE
4892,27,239,1,6,S2,19/05/2025,10:30,12:00,A209,TITULAIRE
4893,57,239,1,6,S2,19/05/2025,10:30,12:00,A209,TITULAIRE
4894,76,239,1,6,S2,19/05/2025,10:30,12:00,A209,TITULAIRE
4895,77,239,1,6,S2,19/05/2025,10:30,12:00,A209,TITULAIRE
4896,84,239,1,6,S2,19/05/2025,10:30,12:00,A209,TITULAIRE
4897,88,239,1,6,S2,19/05/2025,10:30,12:00,A209,TITULAIRE
4898,90,239,1,6,S2,19/05/2025,10:30,12:00,A209,RESERVE
4899,92,239,1,6,S2,19/05/2025,10:30,12:00,A209,RESERVE
4900,130,239,1,6,S2,19/05/2025,10:30,12:00,A209,RESERVE
4901,216,239,1,6,S2,19/05/2025,10:30,12:00,A209,RESERVE
4902,17,259,1,7,S4,20/05/2025,14:30,16:00,B401,TITULAIRE
4903,50,259,1,7,S4,20/05/2025,14:30,16:00,B401,TITULAIRE
4904,56,259,1,7,S4,20/05/2025,14:30,16:00,B401,RESERVE
4905,65,259,1,7,S4,20/05/2025,14:30,16:00,B401,RESERVE
4906,76,259,1,7,S4,20/05/2025,14:30,16:00,B401,RESERVE
4907,77,259,1,7,S4,20/05/2025,14:30,16:00,B401,RESERVE
4908,20,257,1,6,S1,19/05/2025,08:30,10:00,A209,TITULAIRE
4909,23,257,1,6,S1,19/05/2025,08:30,10:00,A209,TITULAIRE
4910,27,257,1,6,S1,19/05/2025,08:30,10:00,A209,TITULAIRE
4911,65,257,1,6,S1,19/05/2025,08:30,10:00,A209,TITULAIRE
4912,76,257,1,6,S1,19/05/2025,08:30,10:00,A209,TITULAIRE
4913,77,257,1,6,S1,19/05/2025,08:30,10:00,A209,TITULAIRE
4914,88,257,1,6,S1,19/05/2025,08:30,10:00,A209,TITULAIRE
4915,92,257,1,6,S1,19/05/2025,08:30,10:00,A209,TITULAIRE
4916,108,257,1,6,S1,19/05/2025,08:30,10:00,A209,RESERVE
4917,238,257,1,6,S1,19/05/2025,08:30,10:00,A209,RESERVE
4918,300,257,1,6,S1,19/05/2025,08:30,10:00,A209,RESERVE
4919,320,257,1,6,S1,19/05/2025,08:30,10:00,A209,RESERVE
