affectation_id,code_smartex_ens,creneau_id,id_session,jour,seance,date_examen,h_debut,h_fin,cod_salle,position
4567,89,149,1,3,S1,15/05/2025,08:30,10:00,A207,TITULAIRE
4568,92,149,1,3,S1,15/05/2025,08:30,10:00,A207,TITULAIRE
4569,106,151,1,3,S1,15/05/2025,08:30,10:00,A208,TITULAIRE
4570,109,151,1,3,S1,15/05/2025,08:30,10:00,A208,TITULAIRE
4571,113,151,1,3,S1,15/05/2025,08:30,10:00,A208,TITULAIRE
4572,117,151,1,3,S1,15/05/2025,08:30,10:00,A208,TITULAIRE
4573,130,154,1,3,S1,15/05/2025,08:30,10:00,A102,TITULAIRE
4574,135,154,1,3,S1,15/05/2025,08:30,10:00,A102,TITULAIRE
4575,157,155,1,3,S1,15/05/2025,08:30,10:00,A124,TITULAIRE
4576,166,155,1,3,S1,15/05/2025,08:30,10:00,A124,TITULAIRE
4577,206,156,1,3,S1,15/05/2025,08:30,10:00,A131,TITULAIRE
4578,216,156,1,3,S1,15/05/2025,08:30,10:00,A131,TITULAIRE
4579,232,157,1,3,S1,15/05/2025,08:30,10:00,A209,TITULAIRE
4580,240,157,1,3,S1,15/05/2025,08:30,10:00,A209,TITULAIRE
4581,315,160,1,3,S1,15/05/2025,08:30,10:00,B302,TITULAIRE
4582,380,160,1,3,S1,15/05/2025,08:30,10:00,B302,TITULAIRE
4583,450,161,1,3,S1,15/05/2025,08:30,10:00,B303,TITULAIRE
4584,451,161,1,3,S1,15/05/2025,08:30,10:00,B303,TITULAIRE
4585,18,211,1,4,S2,16/05/2025,10:30,12:00,B203,TITULAIRE
4586,20,211,1,4,S2,16/05/2025,10:30,12:00,B203,TITULAIRE
4587,23,229,1,4,S2,16/05/2025,10:30,12:00,A102,TITULAIRE
4588,24,229,1,4,S2,16/05/2025,10:30,12:00,A102,TITULAIRE
4589,27,230,1,4,S2,16/05/2025,10:30,12:00,A124,TITULAIRE
4590,33,230,1,4,S2,16/05/2025,10:30,12:00,A124,TITULAIRE
4591,38,231,1,4,S2,16/05/2025,10:30,12:00,A131,TITULAIRE
4592,40,231,1,4,S2,16/05/2025,10:30,12:00,A131,TITULAIRE
4593,56,232,1,4,S2,16/05/2025,10:30,12:00,A209,TITULAIRE
4594,58,232,1,4,S2,16/05/2025,10:30,12:00,A209,TITULAIRE
4595,65,238,1,4,S2,16/05/2025,10:30,12:00,A206,TITULAIRE
4596,67,238,1,4,S2,16/05/2025,10:30,12:00,A206,TITULAIRE
4597,72,240,1,4,S2,16/05/2025,10:30,12:00,A207,TITULAIRE
4598,77,240,1,4,S2,16/05/2025,10:30,12:00,A207,TITULAIRE
4599,78,238,1,4,S2,16/05/2025,10:30,12:00,A206,TITULAIRE
4600,86,238,1,4,S2,16/05/2025,10:30,12:00,A206,TITULAIRE
4601,92,242,1,4,S2,16/05/2025,10:30,12:00,A208,TITULAIRE
4602,108,242,1,4,S2,16/05/2025,10:30,12:00,A208,TITULAIRE
4603,112,238,1,4,S2,16/05/2025,10:30,12:00,A206,TITULAIRE
4604,115,238,1,4,S2,16/05/2025,10:30,12:00,A206,TITULAIRE
4605,116,240,1,4,S2,16/05/2025,10:30,12:00,A207,TITULAIRE
4606,118,240,1,4,S2,16/05/2025,10:30,12:00,A207,TITULAIRE
4607,119,240,1,4,S2,16/05/2025,10:30,12:00,A207,TITULAIRE
4608,130,240,1,4,S2,16/05/2025,10:30,12:00,A207,TITULAIRE
4609,206,242,1,4,S2,16/05/2025,10:30,12:00,A208,TITULAIRE
4610,216,242,1,4,S2,16/05/2025,10:30,12:00,A208,TITULAIRE
4611,223,242,1,4,S2,16/05/2025,10:30,12:00,A208,TITULAIRE
4612,300,242,1,4,S2,16/05/2025,10:30,12:00,A208,TITULAIRE
4613,371,265,1,4,S2,16/05/2025,10:30,12:00,B302,TITULAIRE
4614,451,265,1,4,S2,16/05/2025,10:30,12:00,B302,TITULAIRE
4615,18,307,1,7,S4,20/05/2025,14:30,16:00,B401,TITULAIRE
4616,24,307,1,7,S4,20/05/2025,14:30,16:00,B401,TITULAIRE
4617,24,91,1,2,S4,14/05/2025,14:30,16:00,A208,TITULAIRE
4618,27,91,1,2,S4,14/05/2025,14:30,16:00,A208,TITULAIRE
4619,40,92,1,2,S4,14/05/2025,14:30,16:00,A209,TITULAIRE
4620,65,92,1,2,S4,14/05/2025,14:30,16:00,A209,TITULAIRE
4621,74,97,1,2,S4,14/05/2025,14:30,16:00,A206,TITULAIRE
4622,78,97,1,2,S4,14/05/2025,14:30,16:00,A206,TITULAIRE
4623,80,98,1,2,S4,14/05/2025,14:30,16:00,A207,TITULAIRE
4624,84,98,1,2,S4,14/05/2025,14:30,16:00,A207,TITULAIRE
4625,86,105,1,2,S4,14/05/2025,14:30,16:00,B302,TITULAIRE
4626,88,105,1,2,S4,14/05/2025,14:30,16:00,B302,TITULAIRE
4627,89,106,1,2,S4,14/05/2025,14:30,16:00,B303,TITULAIRE
4628,92,106,1,2,S4,14/05/2025,14:30,16:00,B303,TITULAIRE
4629,106,118,1,2,S4,14/05/2025,14:30,16:00,A131,TITULAIRE
4630,109,118,1,2,S4,14/05/2025,14:30,16:00,A131,TITULAIRE
4631,110,119,1,2,S4,14/05/2025,14:30,16:00,A124,TITULAIRE
4632,120,119,1,2,S4,14/05/2025,14:30,16:00,A124,TITULAIRE
4633,135,120,1,2,S4,14/05/2025,14:30,16:00,B401,TITULAIRE
4634,157,120,1,2,S4,14/05/2025,14:30,16:00,B401,TITULAIRE
4635,166,121,1,2,S4,14/05/2025,14:30,16:00,A102,TITULAIRE
4636,188,121,1,2,S4,14/05/2025,14:30,16:00,A102,TITULAIRE
4637,216,129,1,2,S4,14/05/2025,14:30,16:00,A405,TITULAIRE
4638,227,129,1,2,S4,14/05/2025,14:30,16:00,A405,TITULAIRE
4639,238,130,1,2,S4,14/05/2025,14:30,16:00,A406,TITULAIRE
4640,240,130,1,2,S4,14/05/2025,14:30,16:00,A406,TITULAIRE
4641,311,131,1,2,S4,14/05/2025,14:30,16:00,A407,TITULAIRE
4642,320,131,1,2,S4,14/05/2025,14:30,16:00,A407,TITULAIRE
4643,375,132,1,2,S4,14/05/2025,14:30,16:00,A408,TITULAIRE
4644,401,132,1,2,S4,14/05/2025,14:30,16:00,A408,TITULAIRE
4645,84,281,1,5,S1,17/05/2025,08:30,10:00,B302,TITULAIRE
4646,89,281,1,5,S1,17/05/2025,08:30,10:00,B302,TITULAIRE
4647,116,282,1,5,S1,17/05/2025,08:30,10:00,B303,TITULAIRE
4648,135,282,1,5,S1,17/05/2025,08:30,10:00,B303,TITULAIRE
